file	line	kind	name	tells_us	statement
security/pgg_uniform_security.v	145	Lemma	eval_pushforward_uniform	(* The pushforward equals fdist_uniform *)	Lemma eval_pushforward_uniform (s : 'I_N) :
security/pgg_uniform_security.v	155	Lemma	endpoint_bound	(* The endpoint bound: var_dist = 0 <= 0 *)	Lemma endpoint_bound (s : 'I_N) :
security/pgg_uniform_security.v	164	Lemma	endpoint_exact	(* The exact endpoint equality: var_dist = 0 *)	Lemma endpoint_exact (s : 'I_N) :
security/pgg_weighted_entropy.v	57	Lemma	KL_div_uniform		Lemma KL_div_uniform :
security/pgg_weighted_entropy.v	113	Lemma	var_dist_from_weighted_entropy		Lemma var_dist_from_weighted_entropy (s : 'I_N) :
security/pgg_weighted_words.v	72	Lemma	word_weightedE	(* Probability of each word under the weighted distribution *)	Lemma word_weightedE (w : L.-tuple 'I_Tg) :
security/pgg_weighted_words.v	88	Lemma	fiber_prob_weighted	(* The probability of g under the weighted distribution *)	Lemma fiber_prob_weighted (g : {perm 'I_N}) :
security/pgg_weighted_words.v	129	Lemma	word_weighted_is_uniform	(* When W is uniform, each word gets probability (1/Tg)^L = 1/Tg^L, which is the uniform distribution on L-tuples. *)	Lemma word_weighted_is_uniform :
security/pgg_weighted_words.v	139	Lemma	rho_weighted_is_uniform		Lemma rho_weighted_is_uniform :
security/pgg_word_analysis.v	62	Lemma	comm_pair_count_bound	(* Upper bound: at most L-1 adjacent pairs *)	Lemma comm_pair_count_bound (L : nat) (w : pgg_word M L) :
security/pgg_word_analysis.v	76	Lemma	edge_count_sym		Lemma edge_count_sym : edge_count =
security/pgg_word_analysis.v	89	Lemma	edge_count_even	(* edge_count is even: the swap involution (i,j) <-> (j,i) has no fixed points on commuting pairs (since comm is irreflexive), so the set partitions into pairs. *)	Lemma edge_count_even : 2 %| edge_count.
security/pgg_word_analysis.v	131	Lemma	adj_swap_symmetric	(* Helper: adj_swap w' w implies adj_swap w w' (adj_swap is symmetric). If w = swap_word k w', then w' = swap_word k w, and the commutation condition at positions k,k+1 is preserved (by comm_sym and …	Lemma adj_swap_symmetric (L : nat) (w1 w2 : pgg_word M L) :
security/pgg_word_analysis.v	170	Lemma	comm_pair_count_zero_adj_swap	(* If no adjacent generators in w commute, then no adjacent swap is possible, so the trace class of w is the singleton {w}. *)	Lemma comm_pair_count_zero_adj_swap (L : nat) (w1 w2 : pgg_word M L) :
security/pgg_word_analysis.v	185	Lemma	comm_pair_count_zero_adj_swap_sym	(* The symmetric closure of adj_swap is also false when comm_pair_count = 0 *)	Lemma comm_pair_count_zero_adj_swap_sym (L : nat) (w1 w2 : pgg_word M L) :
security/pgg_word_analysis.v	196	Lemma	comm_pair_count_zero_root	(* Words with zero commuting pairs are their own trace roots *)	Lemma comm_pair_count_zero_root (L : nat) (w : pgg_word M L) :
security/pgg_word_analysis.v	217	Lemma	comm_pair_count_zero_singleton	(* The trace equivalence class of a zero-count word is a singleton *)	Lemma comm_pair_count_zero_singleton (L : nat)
security/pgg_word_analysis.v	237	Lemma	comm_pair_count_full_comm	(* When all distinct generators commute and L >= 2, we have comm_pair_count w = L.-1 (every adjacent pair commutes, unless two adjacent generators happen to be equal, in which case comm is false by i…	Lemma comm_pair_count_full_comm (L' : nat) (w : pgg_word M L'.+1) :
security/pgg_word_analysis.v	260	Lemma	adj_swap_comm_pair_diff	(* An adjacent swap at position k changes comm_pair_count by at most 2 (one pair created/destroyed at k, and adjacent pairs at k-1 and k+1 may be affected). This is a structural observation. *)	Lemma adj_swap_comm_pair_diff (L : nat) (w1 w2 : pgg_word M L) :
security/pgg_word_analysis.v	343	Lemma	card_pgg_word	(* Total number of words of length L *)	Lemma card_pgg_word (L : nat) : #|{: pgg_word M L}| = Tg ^ L.
security/pgg_word_analysis.v	347	Lemma	card_pgg_word_pos	(* For fdist_uniform, we need the (n.+1) form *)	Lemma card_pgg_word_pos (L : nat) :
security/pgg_word_analysis.v	351	Lemma	card_pgg_word_succ		Lemma card_pgg_word_succ (L : nat) :
security/pgg_word_analysis.v	415	Lemma	fiber_count_card		Lemma fiber_count_card (a b : T) :
security/pgg_word_analysis.v	450	Lemma	total_comm_pairs	(* The total number of (word, commuting-position) pairs. For each position k < L-1, the pair (w_k, w_{k+1}) is drawn from Tg * Tg generators, and there are Tg^(L-2) choices for the remaining position…	Lemma total_comm_pairs (L : nat) :
security/pgg_word_analysis.v	521	Lemma	zero_comm_pair_traces	(* Number of trace classes containing words with zero commuting pairs *)	Lemma zero_comm_pair_traces (L : nat) :
security/pgg_word_analysis.v	534	Lemma	zero_comm_words_are_traces	(* Lower bound: words with no commuting adjacent pairs contribute directly to trace count *)	Lemma zero_comm_words_are_traces (L : nat) (w : pgg_word M L) :
